lat,lon,hour,dow,is_weekend,crime_type,severity
12.963541,77.735547,0,0,0,theft,2
12.908352,77.584306,22,4,0,burglary,1
12.971354,77.61166,6,2,0,assault,3
12.99827,77.556873,20,2,0,theft,2
12.984631,77.603706,9,5,1,theft,2
12.962555,77.567887,12,3,0,harassment,2
12.97998,77.570116,22,6,1,assault,3
12.973426,77.609938,23,1,0,assault,3
12.967362,77.581332,15,1,0,theft,2
12.975233,77.566567,6,3,0,theft,1
13.025263,77.535875,18,3,0,theft,2
12.936693,77.620579,22,0,0,harassment,1
13.002798,77.570702,11,5,1,fraud,1
12.863206,77.714021,8,3,0,fraud,2
13.038417,77.52607,17,1,0,theft,2
12.927459,77.605067,22,6,1,vehicle_theft,2
12.970214,77.750079,11,4,0,vehicle_theft,2
12.996697,77.554075,22,6,1,theft,1
12.981489,77.621868,23,5,1,assault,3
12.999804,77.553945,12,4,0,theft,1
12.924621,77.593523,19,6,1,burglary,2
12.975306,77.607259,2,3,0,harassment,1
12.968693,77.749863,16,1,0,theft,1
12.896951,77.599354,14,1,0,theft,1
12.921681,77.609755,0,6,1,burglary,2
12.964751,77.574137,18,1,0,theft,2
12.973145,77.643071,23,6,1,harassment,1
12.955472,77.575804,5,4,0,harassment,1
12.972222,77.579957,16,3,0,theft,1
12.953307,77.713643,6,6,1,harassment,2
12.957995,77.704548,20,0,0,theft,1
12.96959,77.574286,11,1,0,theft,2
12.907689,77.640154,20,1,0,fraud,1
13.035573,77.515416,23,4,0,vehicle_theft,2
12.956548,77.579172,12,3,0,harassment,2
12.977543,77.572205,20,0,0,harassment,1
12.986978,77.620264,22,4,0,assault,3
12.984995,77.603822,20,3,0,harassment,1
13.030562,77.591881,10,0,0,theft,1
13.016839,77.520141,4,5,1,burglary,3
12.979141,77.611469,23,0,0,harassment,1
12.974487,77.572189,10,2,0,theft,1
12.914186,77.612221,6,6,1,theft,1
13.007399,77.693652,10,4,0,theft,1
13.027511,77.529905,1,6,1,theft,2
12.906019,77.618249,19,3,0,theft,1
13.003043,77.695087,20,3,0,vehicle_theft,1
13.134541,77.672676,16,6,1,assault,1
12.994747,77.661313,17,2,0,vehicle_theft,1
12.916546,77.609671,2,4,0,theft,1
12.986031,77.609193,2,2,0,harassment,2
12.985104,77.604432,20,4,0,assault,3
12.915893,77.614159,22,4,0,theft,1
13.037386,77.48767,12,1,0,fraud,1
12.977503,77.603473,13,0,0,assault,2
12.965064,77.576419,13,6,1,theft,1
13.065681,77.776277,15,3,0,assault,1
12.928304,77.579621,10,0,0,theft,1
13.107762,77.738852,20,4,0,burglary,1
13.024655,77.519694,21,2,0,vehicle_theft,2
12.968801,77.646815,19,2,0,vehicle_theft,2
12.956894,77.698231,18,5,1,vehicle_theft,2
12.972816,77.52871,0,1,0,theft,1
12.982476,77.601866,14,5,1,assault,3
12.912592,77.62879,17,1,0,theft,1
12.968962,77.57384,11,3,0,harassment,1
12.908619,77.582146,0,6,1,burglary,1
12.943466,77.622284,8,5,1,theft,1
12.961706,77.575026,9,6,1,theft,1
12.91896,77.548036,22,5,1,theft,2
13.00293,77.569836,19,5,1,theft,1
12.962131,77.576407,7,5,1,theft,1
13.005657,77.570577,0,4,0,assault,2
12.995033,77.676089,20,4,0,assault,1
12.924083,77.65003,20,4,0,vehicle_theft,2
12.902385,77.579409,18,5,1,vehicle_theft,1
12.932974,77.623482,22,2,0,harassment,1
12.909735,77.610639,23,6,1,theft,2
12.992658,77.553756,18,0,0,theft,1
12.9668,77.745701,1,6,1,theft,1
12.929693,77.582867,23,0,0,theft,1
12.935532,77.623886,1,1,0,assault,3
13.011268,77.698241,19,3,0,theft,1
12.933927,77.614711,1,3,0,theft,1
12.936779,77.635031,21,4,0,harassment,1
12.923422,77.617524,0,3,0,theft,2
12.976103,77.560759,13,5,1,theft,1
12.854541,77.658412,2,1,0,fraud,1
12.981405,77.621416,0,4,0,theft,1
13.104992,77.59236,2,4,0,theft,1
12.998977,77.744055,22,3,0,burglary,2
12.952573,77.699867,21,3,0,assault,3
12.974847,77.607925,22,6,1,harassment,1
12.852089,77.65627,1,4,0,burglary,1
12.971874,77.528816,5,2,0,theft,1
12.992171,77.56603,11,2,0,fraud,1
12.929808,77.617014,2,0,0,harassment,2
12.975843,77.575088,19,1,0,harassment,1
13.027887,77.539973,18,3,0,assault,3
12.971408,77.638955,22,6,1,harassment,1
13.038949,77.590357,18,4,0,theft,1
13.016089,77.69997,1,1,0,theft,1
12.970925,77.641914,0,5,1,assault,2
13.012061,77.700254,8,5,1,vehicle_theft,2
12.937498,77.637009,0,5,1,assault,3
12.972261,77.61413,21,5,1,theft,1
12.978164,77.608281,14,1,0,harassment,1
12.960882,77.641519,2,5,1,vehicle_theft,2
13.028314,77.518649,3,3,0,burglary,2
13.113929,77.600022,8,3,0,burglary,1
13.018551,77.685507,20,5,1,vehicle_theft,2
12.986526,77.597287,17,2,0,assault,3
12.9086,77.641091,20,3,0,theft,1
12.975988,77.609106,22,1,0,harassment,1
12.974578,77.569964,15,0,0,theft,1
13.00092,77.692921,7,5,1,assault,3
12.983687,77.604034,19,4,0,theft,1
12.963283,77.577589,11,6,1,theft,1
12.970772,77.52837,18,5,1,theft,1
13.010221,77.692571,19,5,1,burglary,3
12.916971,77.618183,19,1,0,theft,2
12.97909,77.610324,3,5,1,assault,3
12.99067,77.609674,12,2,0,theft,2
12.841913,77.668612,21,2,0,burglary,2
13.00301,77.547794,17,3,0,theft,1
12.976575,77.637151,2,5,1,theft,1
12.981876,77.621003,3,5,1,theft,1
12.972507,77.634804,6,6,1,vehicle_theft,1
12.968761,77.575435,10,1,0,theft,2
12.97762,77.622008,19,4,0,theft,1
12.973804,77.611012,20,3,0,assault,3
13.000857,77.554192,19,0,0,burglary,3
12.83,77.638907,7,6,1,vehicle_theft,3
13.020203,77.688284,12,3,0,vehicle_theft,1
12.972322,77.64397,21,4,0,assault,2
12.977496,77.571719,15,3,0,theft,1
12.838195,77.665066,5,3,0,theft,1
13.04472,77.596966,11,2,0,theft,1
13.035463,77.599315,10,2,0,theft,1
12.98443,77.602239,18,1,0,theft,2
12.924551,77.607225,2,4,0,theft,2
13.105789,77.598426,21,3,0,theft,1
13.049026,77.75627,12,3,0,theft,2
12.968988,77.581322,9,2,0,theft,1
13.033346,77.520518,19,1,0,vehicle_theft,2
12.961395,77.759139,20,3,0,theft,1
12.964088,77.5459,17,2,0,harassment,1
12.913687,77.608796,17,3,0,theft,1
12.919416,77.61212,23,4,0,burglary,2
13.029622,77.550104,18,6,1,assault,2
12.944988,77.754287,10,6,1,burglary,2
13.033788,77.51861,2,1,0,burglary,2
12.850184,77.652074,7,5,1,vehicle_theft,3
13.007128,77.702783,1,2,0,vehicle_theft,1
12.846769,77.672225,8,1,0,burglary,1
12.912666,77.642162,5,5,1,burglary,3
12.979374,77.57215,7,6,1,fraud,1
13.015114,77.693002,10,1,0,theft,1
12.968681,77.522208,19,2,0,theft,1
12.972259,77.603756,23,2,0,assault,3
13.055168,77.493168,12,0,0,fraud,1
12.971747,77.609693,1,2,0,assault,3
12.975762,77.60512,17,3,0,theft,1
12.904849,77.586857,20,5,1,burglary,2
12.97145,77.606327,20,6,1,assault,3
12.962595,77.755288,21,3,0,vehicle_theft,2
12.97126,77.74498,3,0,0,fraud,1
12.969601,77.736757,23,5,1,theft,1
12.969871,77.750775,22,2,0,burglary,2
12.955431,77.696023,20,1,0,assault,3
12.978727,77.624303,0,6,1,theft,1
12.990313,77.598547,17,6,1,assault,3
13.036147,77.503236,4,6,1,vehicle_theft,1
12.921178,77.604736,5,2,0,theft,1
13.009905,77.687078,19,6,1,vehicle_theft,1
13.031805,77.599212,1,1,0,assault,3
12.969458,77.751091,4,5,1,vehicle_theft,2
12.922808,77.471609,11,6,1,burglary,1
12.956134,77.701676,8,0,0,burglary,1
12.912343,77.602835,13,4,0,theft,1
12.925554,77.550483,23,3,0,burglary,3
12.909771,77.637413,16,2,0,burglary,1
12.969809,77.598422,4,2,0,assault,3
12.90807,77.627491,6,1,0,vehicle_theft,2
12.971771,77.742938,23,0,0,vehicle_theft,2
12.847527,77.655357,5,1,0,burglary,2
13.027696,77.539503,8,4,0,assault,3
13.001917,77.569646,17,4,0,fraud,2
12.984834,77.60215,10,1,0,theft,1
13.033932,77.519554,19,3,0,vehicle_theft,2
12.969494,77.63642,18,3,0,assault,3
12.944252,77.61637,21,0,0,theft,1
12.994348,77.717029,11,5,1,theft,2
12.971561,77.636187,23,3,0,harassment,1
12.96266,77.578578,16,3,0,harassment,1
13.004401,77.573408,19,5,1,theft,1
12.981181,77.533291,22,6,1,theft,1
12.962157,77.759807,21,0,0,burglary,3
12.93153,77.625688,1,2,0,theft,1
12.974444,77.646105,0,5,1,theft,1
13.100191,77.600833,13,6,1,burglary,2
12.832541,77.657651,1,0,0,vehicle_theft,2
12.914339,77.637452,7,5,1,vehicle_theft,2
13.094373,77.611976,6,5,1,vehicle_theft,2
12.97821,77.741256,18,4,0,burglary,2
13.035396,77.527545,23,2,0,theft,1
12.931828,77.609736,22,2,0,assault,3
12.978265,77.57092,13,4,0,theft,1
12.907814,77.584273,20,0,0,burglary,2
12.907752,77.618981,8,3,0,vehicle_theft,2
12.973985,77.603847,0,1,0,harassment,1
13.099117,77.597476,16,3,0,burglary,2
12.849688,77.659199,2,1,0,theft,1
12.974549,77.63563,14,1,0,vehicle_theft,3
12.880808,77.734975,6,5,1,vehicle_theft,1
12.958749,77.576928,19,4,0,harassment,1
12.97256,77.644798,0,6,1,theft,1
12.969007,77.587344,18,2,0,theft,2
12.982857,77.624693,12,5,1,harassment,1
13.031561,77.526563,23,6,1,vehicle_theft,2
13.006078,77.695837,18,0,0,theft,1
12.938228,77.632088,0,2,0,theft,1
13.025241,77.516258,4,4,0,burglary,1
12.833246,77.714629,10,5,1,theft,1
12.834375,77.662804,1,6,1,vehicle_theft,2
13.036556,77.596213,9,6,1,theft,1
12.976769,77.606058,0,3,0,harassment,1
13.00232,77.684279,9,4,0,assault,2
12.967226,77.578721,9,3,0,theft,1
12.933184,77.62176,1,1,0,vehicle_theft,2
12.968211,77.646125,19,6,1,theft,1
12.849612,77.663846,8,6,1,theft,1
12.906001,77.582986,18,3,0,vehicle_theft,2
12.909115,77.6203,10,0,0,theft,1
12.955115,77.700308,18,5,1,vehicle_theft,2
12.973621,77.604081,1,4,0,theft,1
12.930159,77.538236,19,0,0,theft,1
12.914471,77.595184,14,1,0,harassment,1
12.909147,77.576959,21,0,0,theft,1
12.930872,77.628754,20,1,0,assault,3
13.022846,77.531958,8,2,0,theft,1
12.915934,77.550488,23,0,0,burglary,2
12.978034,77.608864,2,6,1,harassment,1
12.916855,77.609936,21,6,1,theft,1
12.931708,77.549905,20,6,1,theft,2
12.925327,77.672853,19,2,0,burglary,2
12.906964,77.581539,22,1,0,vehicle_theft,2
12.997625,77.705659,23,3,0,vehicle_theft,2
12.968187,77.579749,9,2,0,harassment,1
12.977234,77.642506,1,5,1,assault,3
13.025493,77.531451,23,4,0,burglary,2
12.96217,77.581141,8,4,0,fraud,1
13.037381,77.593285,18,5,1,theft,1
13.115213,77.639372,19,5,1,theft,1
13.002636,77.700271,19,3,0,burglary,3
12.855701,77.667546,2,6,1,vehicle_theft,2
13.042862,77.589835,5,6,1,theft,1
12.975719,77.571869,11,3,0,theft,1
12.926582,77.58315,15,4,0,theft,1
12.975422,77.609007,1,6,1,theft,1
12.939905,77.626159,21,6,1,assault,3
12.974036,77.604534,4,5,1,theft,1
12.957643,77.738872,0,3,0,vehicle_theft,2
12.847074,77.656785,5,2,0,burglary,3
12.991667,77.606925,15,2,0,theft,1
12.964081,77.579394,15,0,0,theft,1
12.929018,77.504349,14,6,1,fraud,1
12.912504,77.641716,2,6,1,theft,2
12.930586,77.538248,21,2,0,theft,2
12.971908,77.640998,23,6,1,theft,1
12.976355,77.571345,13,4,0,theft,1
12.979285,77.738579,11,3,0,theft,1
12.970238,77.610156,1,6,1,assault,3
13.036168,77.600272,18,2,0,vehicle_theft,2
12.97022,77.744133,21,2,0,fraud,1
12.981807,77.610935,7,2,0,theft,1
13.032834,77.519994,3,0,0,burglary,3
12.957776,77.661817,11,1,0,fraud,1
12.984777,77.604755,20,1,0,harassment,1
12.987412,77.751313,22,5,1,burglary,3
13.034825,77.589827,20,5,1,theft,1
12.946054,77.696854,15,0,0,burglary,2
12.843797,77.659167,22,2,0,burglary,1
12.995507,77.545071,17,3,0,assault,3
12.976536,77.744741,4,2,0,fraud,1
12.905306,77.614193,10,0,0,vehicle_theft,2
12.953592,77.700314,19,5,1,vehicle_theft,1
12.994026,77.548584,1,0,0,assault,2
13.038053,77.545589,17,4,0,theft,1
12.93856,77.625237,8,5,1,assault,3
12.970984,77.57334,16,5,1,theft,1
12.841329,77.660835,5,2,0,burglary,2
12.920987,77.611757,23,4,0,theft,1
12.966101,77.58718,11,4,0,theft,1
12.936355,77.625965,21,3,0,vehicle_theft,2
12.916404,77.585634,16,5,1,theft,2
13.038679,77.596792,12,1,0,theft,1
12.852446,77.648809,3,0,0,burglary,2
12.92078,77.605314,20,2,0,harassment,1
12.921397,77.587856,21,3,0,theft,2
12.965613,77.577473,13,0,0,harassment,1
12.956764,77.696616,15,6,1,vehicle_theft,3
12.913258,77.578694,2,3,0,burglary,1
13.038349,77.515325,6,3,0,theft,1
12.971837,77.640741,1,2,0,theft,1
12.907947,77.620448,19,1,0,theft,1
12.977385,77.57204,14,0,0,harassment,1
12.982547,77.573958,17,1,0,theft,2
12.900438,77.612725,19,3,0,theft,1
12.8415,77.660061,4,4,0,theft,1
12.844652,77.658452,2,4,0,theft,1
12.980098,77.57086,18,5,1,theft,1
12.986625,77.602344,11,4,0,assault,3
12.844905,77.664098,4,0,0,theft,1
12.909678,77.629494,21,6,1,theft,1
13.017965,77.560953,15,4,0,fraud,1
12.971998,77.641004,1,6,1,theft,1
13.002125,77.572627,23,4,0,theft,3
12.975128,77.605803,22,5,1,harassment,1
13.000501,77.551958,20,5,1,theft,1
12.981572,77.572526,0,4,0,theft,1
12.849377,77.65361,22,3,0,assault,1
13.079569,77.595239,21,2,0,burglary,2
12.949411,77.508012,2,2,0,burglary,2
12.92239,77.631553,23,4,0,harassment,1
12.916736,77.60927,22,5,1,harassment,1
13.00304,77.569927,10,1,0,burglary,1
12.999854,77.563996,17,1,0,theft,1
12.841419,77.657025,5,6,1,burglary,3
12.979058,77.570205,17,1,0,theft,1
12.963035,77.572759,11,5,1,harassment,2
12.998182,77.550547,19,5,1,assault,2
13.034039,77.520101,0,1,0,vehicle_theft,2
12.967724,77.573537,7,1,0,harassment,1
12.93774,77.58199,22,2,0,burglary,2
12.983633,77.572791,16,0,0,assault,3
13.000449,77.558234,18,6,1,assault,2
12.977479,77.603977,1,6,1,harassment,1
12.935164,77.623818,7,5,1,theft,2
12.931277,77.58521,17,0,0,burglary,3
12.987143,77.560576,2,5,1,theft,1
13.002566,77.570164,10,0,0,theft,1
12.975489,77.540928,18,4,0,theft,1
12.924728,77.547457,19,6,1,vehicle_theft,2
12.978204,77.537988,21,4,0,vehicle_theft,2
13.03508,77.522044,4,4,0,vehicle_theft,1
13.006649,77.702295,18,5,1,theft,1
12.971835,77.608146,23,2,0,assault,3
12.830311,77.627628,4,6,1,harassment,1
12.959795,77.699719,21,1,0,theft,1
12.902827,77.619245,18,0,0,vehicle_theft,2
12.979048,77.57057,19,3,0,theft,1
12.963737,77.689996,23,5,1,vehicle_theft,1
12.964096,77.575092,23,4,0,theft,1
12.968188,77.578969,13,0,0,theft,1
13.001972,77.693197,9,5,1,vehicle_theft,2
12.932406,77.582626,22,3,0,theft,1
12.915792,77.610563,16,5,1,vehicle_theft,2
12.962486,77.513692,13,6,1,theft,1
12.976777,77.635503,23,5,1,assault,3
12.914315,77.510602,23,1,0,theft,1
12.976359,77.606183,14,4,0,harassment,1
13.001997,77.556023,20,3,0,theft,1
12.976964,77.578761,22,0,0,fraud,1
13.010227,77.565921,16,5,1,theft,1
12.902461,77.5723,17,1,0,vehicle_theft,2
13.116146,77.601493,23,3,0,theft,1
12.933598,77.625031,1,5,1,theft,1
12.910239,77.642178,2,2,0,vehicle_theft,3
13.00626,77.559653,1,3,0,burglary,2
12.950401,77.700123,16,4,0,theft,1
12.969772,77.528097,4,2,0,vehicle_theft,2
12.992317,77.710256,9,4,0,fraud,1
13.042386,77.588298,3,0,0,theft,1
13.12427,77.613965,16,1,0,assault,1
13.03773,77.59574,6,4,0,theft,1
12.914587,77.640446,20,3,0,burglary,3
12.969134,77.579016,16,4,0,theft,1
12.976669,77.60756,10,6,1,assault,2
12.911323,77.623456,14,6,1,burglary,3
12.865738,77.649816,2,0,0,fraud,1
12.919778,77.611914,8,1,0,burglary,2
12.926837,77.545942,22,0,0,vehicle_theft,3
12.965692,77.527086,17,1,0,theft,1
12.934124,77.591394,13,2,0,burglary,3
12.981824,77.621084,0,0,0,assault,3
12.906364,77.617662,7,0,0,theft,1
12.959212,77.705519,20,0,0,vehicle_theft,2
13.071588,77.484993,4,4,0,assault,1
13.000088,77.556054,20,3,0,theft,1
13.077595,77.595113,2,2,0,vehicle_theft,2
13.036062,77.597162,8,6,1,theft,2
12.95411,77.706132,8,5,1,theft,1
12.972203,77.609099,22,6,1,harassment,1
13.000485,77.567499,21,6,1,theft,1
12.867742,77.571719,22,4,0,theft,1
12.849232,77.650564,23,2,0,burglary,2
12.965557,77.749367,2,5,1,theft,1
12.964535,77.753986,23,4,0,vehicle_theft,2
12.963794,77.69514,19,5,1,burglary,2
12.931327,77.625214,22,0,0,harassment,1
12.92782,77.651093,17,6,1,theft,1
12.958962,77.569892,11,6,1,theft,1
12.93448,77.594114,22,4,0,theft,1
13.038532,77.665864,17,0,0,harassment,1
12.976679,77.639075,19,2,0,harassment,1
12.844251,77.664992,9,6,1,theft,1
12.972714,77.576284,8,0,0,theft,2
12.994167,77.554357,19,0,0,theft,1
12.900483,77.615691,23,4,0,vehicle_theft,2
12.952374,77.697082,22,1,0,vehicle_theft,2
12.962587,77.576928,16,0,0,harassment,1
13.016101,77.707408,18,0,0,vehicle_theft,1
12.95346,77.69434,12,3,0,vehicle_theft,2
12.830118,77.668607,5,2,0,theft,1
13.099887,77.595538,23,0,0,burglary,3
12.962922,77.578774,8,4,0,theft,1
12.922876,77.604882,19,4,0,burglary,2
12.977829,77.607488,23,6,1,theft,2
13.096397,77.600949,11,0,0,burglary,2
12.968661,77.575545,18,5,1,assault,2
12.98816,77.599265,18,3,0,theft,1
12.960366,77.716924,15,0,0,assault,3
12.908074,77.610618,23,2,0,burglary,3
13.049735,77.454653,10,5,1,vehicle_theft,1
12.985501,77.603154,16,5,1,assault,3
12.981139,77.611998,2,5,1,theft,1
12.977846,77.752382,13,4,0,burglary,2
12.978067,77.605724,2,5,1,harassment,1
12.925703,77.583475,0,6,1,burglary,2
13.008386,77.564386,15,1,0,theft,1
12.967659,77.579944,12,1,0,theft,1
12.980216,77.603609,0,3,0,harassment,3
12.97004,77.638371,22,1,0,harassment,2
12.965784,77.587096,9,5,1,theft,1
12.960862,77.578664,19,0,0,harassment,1
12.984506,77.605518,18,4,0,theft,1
13.029606,77.60258,8,4,0,burglary,1
12.960907,77.576685,18,4,0,assault,3
12.966453,77.646569,14,4,0,theft,2
12.992303,77.554528,23,4,0,theft,1
12.936123,77.624984,6,6,1,harassment,1
13.03224,77.514931,23,0,0,vehicle_theft,3
12.931263,77.628558,22,4,0,assault,3
12.995081,77.553563,17,5,1,theft,1
12.968007,77.579006,9,0,0,theft,1
12.975959,77.746575,20,0,0,vehicle_theft,3
12.977966,77.531186,0,6,1,vehicle_theft,2
12.919748,77.541543,19,5,1,burglary,2
12.976975,77.570903,7,6,1,theft,1
12.839533,77.65227,4,3,0,burglary,1
12.84646,77.649069,3,0,0,vehicle_theft,2
13.036361,77.594692,9,5,1,burglary,2
12.99906,77.695884,22,5,1,vehicle_theft,2
12.94911,77.631711,17,0,0,assault,3
12.921571,77.641895,21,0,0,vehicle_theft,2
13.021339,77.727199,0,6,1,assault,1
12.979137,77.570753,13,5,1,theft,1
13.002232,77.693213,8,4,0,assault,3
13.011159,77.464445,2,3,0,fraud,1
12.894936,77.61319,21,4,0,vehicle_theft,2
12.910201,77.667007,14,4,0,assault,1
12.856284,77.659573,23,0,0,vehicle_theft,2
12.98013,77.622195,23,4,0,harassment,1
12.989182,77.569735,15,3,0,harassment,2
13.005004,77.696138,18,4,0,vehicle_theft,2
12.996621,77.697594,5,4,0,burglary,2
13.041072,77.532186,5,6,1,burglary,2
12.982752,77.620516,23,6,1,theft,1
12.900494,77.611778,8,0,0,vehicle_theft,2
12.979722,77.575842,17,5,1,assault,3
12.969488,77.577335,15,3,0,theft,1
13.033154,77.510612,0,4,0,burglary,2
12.961459,77.696985,11,4,0,vehicle_theft,3
12.978538,77.567829,11,3,0,theft,1
12.975046,77.568979,13,6,1,theft,1
13.033221,77.519686,1,4,0,theft,2
12.938502,77.61539,0,6,1,theft,1
12.924889,77.549294,19,5,1,vehicle_theft,2
12.964297,77.601165,21,4,0,theft,2
12.983017,77.606238,11,2,0,assault,3
12.974307,77.610611,11,4,0,theft,1
12.911485,77.640306,8,4,0,theft,1
13.101573,77.596698,3,2,0,vehicle_theft,2
12.839929,77.656979,0,4,0,burglary,1
12.996039,77.555882,2,1,0,burglary,1
13.011374,77.476826,22,3,0,assault,1
13.106092,77.593045,1,1,0,vehicle_theft,1
12.990881,77.560055,17,4,0,fraud,1
13.059559,77.696464,23,1,0,harassment,1
12.969425,77.751026,5,3,0,fraud,2
13.00834,77.695642,21,3,0,burglary,2
12.985673,77.604793,22,1,0,assault,3
12.955019,77.617854,0,0,0,assault,1
12.965542,77.638398,18,6,1,assault,3
12.964031,77.580992,10,2,0,theft,1
12.972592,77.574441,14,0,0,fraud,1
12.980959,77.604092,6,5,1,assault,3
12.846919,77.657636,1,2,0,vehicle_theft,3
12.976931,77.61106,23,1,0,harassment,2
12.976775,77.56733,12,4,0,assault,3
12.933362,77.581654,19,6,1,theft,1
12.929378,77.582767,19,1,0,theft,1
13.04857,77.612712,23,3,0,fraud,1
13.046951,77.693468,15,6,1,theft,2
12.918277,77.622824,21,5,1,vehicle_theft,2
12.947367,77.697227,9,2,0,theft,1
12.97239,77.639295,19,2,0,assault,3
12.924915,77.637661,19,2,0,harassment,1
12.967532,77.642034,19,2,0,harassment,1
12.916267,77.551263,4,3,0,vehicle_theft,2
13.008294,77.696523,8,3,0,theft,2
12.927816,77.585777,20,2,0,theft,1
12.97698,77.760234,11,6,1,burglary,3
12.905891,77.618724,22,5,1,vehicle_theft,2
12.904941,77.647246,19,2,0,burglary,2
13.058656,77.605302,21,0,0,vehicle_theft,2
13.029927,77.537405,11,0,0,vehicle_theft,2
12.977606,77.636077,1,3,0,theft,1
12.928322,77.548896,17,0,0,burglary,1
12.841966,77.657143,1,1,0,vehicle_theft,2
12.972776,77.530223,23,5,1,theft,1
12.984745,77.604893,20,4,0,theft,2
13.015031,77.690778,18,3,0,vehicle_theft,2
12.974663,77.630133,19,1,0,theft,1
12.963304,77.577629,16,1,0,assault,2
13.019284,77.690847,11,3,0,theft,2
12.978105,77.527447,20,2,0,burglary,1
13.039749,77.594579,10,5,1,assault,2
13.009934,77.700573,14,4,0,burglary,1
12.912838,77.64043,17,4,0,fraud,1
12.972642,77.643558,8,2,0,harassment,1
12.91768,77.634523,17,5,1,theft,2
12.95678,77.701458,11,1,0,burglary,2
13.035682,77.598209,9,6,1,burglary,3
12.955606,77.700791,18,3,0,vehicle_theft,2
12.922395,77.549987,23,2,0,theft,1
12.950746,77.705873,17,2,0,burglary,2
13.011318,77.692373,22,2,0,vehicle_theft,3
12.916049,77.608463,23,6,1,burglary,2
12.910809,77.641409,19,0,0,fraud,1
13.024153,77.528791,7,0,0,burglary,3
12.989999,77.616226,18,6,1,harassment,1
12.977442,77.536214,16,4,0,burglary,1
12.974066,77.752718,22,1,0,fraud,1
12.907367,77.609227,22,6,1,theft,2
12.964149,77.641541,22,1,0,assault,3
13.03248,77.534429,22,6,1,theft,2
12.927846,77.624904,15,2,0,theft,1
12.965389,77.577244,5,6,1,theft,1
12.931089,77.582382,5,4,0,theft,1
12.940813,77.618476,3,4,0,theft,1
13.094852,77.594572,8,2,0,burglary,3
13.063998,77.484594,3,1,0,burglary,1
12.99409,77.571984,19,6,1,theft,1
12.924097,77.534385,23,5,1,theft,2
12.975024,77.608248,19,2,0,assault,3
12.973235,77.524635,2,5,1,burglary,2
12.976439,77.605606,14,6,1,assault,3
13.024867,77.532395,20,5,1,theft,2
12.965125,77.583448,10,6,1,theft,1
12.928695,77.626223,23,4,0,theft,1
12.98188,77.621682,0,1,0,assault,3
12.956606,77.702635,7,4,0,burglary,2
13.02984,77.539338,2,0,0,theft,1
12.981621,77.621824,0,5,1,theft,1
12.996708,77.551427,0,2,0,burglary,1
12.980503,77.605121,7,6,1,assault,3
12.981175,77.607296,22,5,1,assault,3
12.910468,77.639825,3,3,0,vehicle_theft,2
12.967421,77.754433,21,1,0,fraud,2
13.043495,77.533779,18,6,1,theft,1
12.970581,77.577237,7,2,0,theft,1
12.977239,77.609704,2,0,0,assault,3
12.909259,77.623458,2,4,0,vehicle_theft,2
12.979236,77.690052,7,0,0,theft,1
13.006385,77.554078,19,5,1,burglary,2
12.998571,77.6964,10,4,0,theft,1
12.968941,77.576211,12,5,1,theft,2
12.965785,77.746128,9,1,0,burglary,1
12.898279,77.586626,16,6,1,burglary,2
12.919231,77.583892,21,3,0,vehicle_theft,2
12.972024,77.642553,1,0,0,assault,3
12.969554,77.756491,3,5,1,vehicle_theft,1
12.970381,77.582018,16,0,0,theft,1
12.970529,77.638008,0,1,0,harassment,1
12.956796,77.69923,11,5,1,vehicle_theft,2
12.975352,77.651336,0,4,0,assault,3
13.050289,77.612728,8,4,0,vehicle_theft,2
12.978264,77.615155,22,5,1,harassment,1
13.032578,77.520486,18,4,0,vehicle_theft,2
12.952574,77.70009,1,2,0,vehicle_theft,2
13.030266,77.538544,9,1,0,theft,2
13.006954,77.566268,14,3,0,burglary,2
13.035898,77.596661,19,4,0,theft,2
12.907127,77.617587,21,6,1,vehicle_theft,2
12.968721,77.579265,7,4,0,theft,1
12.956246,77.750964,21,6,1,burglary,2
12.973063,77.528188,2,4,0,burglary,3
12.861258,77.663331,2,2,0,burglary,2
12.963676,77.579538,12,2,0,theft,1
12.976559,77.606462,3,6,1,harassment,1
12.925806,77.564567,19,5,1,vehicle_theft,2
12.984605,77.607149,15,3,0,assault,3
13.005517,77.560407,13,4,0,burglary,2
12.930241,77.582758,16,4,0,burglary,2
12.985865,77.60839,21,6,1,harassment,1
12.985977,77.620169,3,5,1,assault,3
12.984938,77.738128,21,1,0,fraud,1
12.911104,77.59427,13,2,0,theft,2
12.908395,77.609786,9,3,0,theft,1
12.973682,77.64407,7,6,1,assault,3
12.973555,77.522284,18,5,1,theft,1
12.983102,77.519928,20,0,0,theft,2
12.999495,77.559307,7,2,0,theft,1
12.968983,77.570795,0,6,1,theft,1
12.965716,77.7395,22,6,1,theft,2
12.97785,77.641387,15,0,0,vehicle_theft,3
12.974741,77.605633,19,4,0,theft,1
12.99839,77.484954,8,6,1,theft,1
12.977494,77.60434,10,2,0,theft,1
12.917191,77.611523,6,0,0,theft,2
13.002959,77.701344,11,2,0,vehicle_theft,1
12.963281,77.581337,11,3,0,fraud,1
12.983538,77.62463,23,5,1,theft,1
12.974325,77.642092,23,5,1,assault,3
13.025618,77.515916,4,4,0,theft,1
13.100903,77.59494,19,4,0,theft,1
12.92393,77.547514,21,3,0,burglary,2
12.910673,77.645427,20,1,0,fraud,1
12.857216,77.505784,1,3,0,theft,2
12.967225,77.580694,18,0,0,theft,1
